SEASON,GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,TEAM_ABBREVIATION,MIN,PTS,FGA,FGM,FG3A,FG3M,FTA,FTM,TS,WL
2024-25,0022400383,2024-12-21,GSW @ MIN,1610612744,GSW,240,113,87,40,42,16,23,17,0.5817545304777595,W
2024-25,0022400376,2024-12-21,LAL @ SAC,1610612747,LAL,240,103,83,40,35,9,21,14,0.558326105810928,W
2024-25,0022400377,2024-12-21,MIA @ ORL,1610612748,MIA,240,114,75,36,32,9,42,33,0.6097560975609756,L
2024-25,0022400383,2024-12-21,MIN vs. GSW,1610612750,MIN,240,103,86,36,38,14,25,17,0.5309278350515464,L
2024-25,0022400380,2024-12-21,PHI @ CLE,1610612755,PHI,240,99,85,34,34,11,27,20,0.5109413707679604,L
2024-25,0022400387,2024-12-21,PHX vs. DET,1610612756,PHX,240,125,78,45,29,14,23,21,0.709260099863822,L
2024-25,0022400386,2024-12-21,POR @ SAS,1610612757,POR,240,94,96,38,43,12,9,6,0.47018807523009204,L
2024-25,0022400386,2024-12-21,SAS vs. POR,1610612759,SAS,240,114,93,44,36,10,18,16,0.5648038049940547,W
2024-25,0022400379,2024-12-21,UTA @ BKN,1610612762,UTA,240,105,86,41,41,14,17,9,0.5616174582798459,W
2024-25,0022400378,2024-12-21,MEM @ ATL,1610612763,MEM,240,128,97,50,41,18,13,10,0.6230529595015576,W
2024-25,0022400382,2024-12-21,WAS @ MIL,1610612764,WAS,240,101,81,36,42,18,16,11,0.5736029077691958,L
2024-25,0022400382,2024-12-21,MIL vs. WAS,1610612749,MIL,240,112,98,44,48,20,5,4,0.5588822355289421,W
2024-25,0022400379,2024-12-21,BKN vs. UTA,1610612751,BKN,240,94,94,38,40,7,12,11,0.4734085414987913,L
2024-25,0022400390,2024-12-22,NOP vs. DEN,1610612740,NOP,265,129,108,50,40,12,23,17,0.5460548594649509,L
2024-25,0022400388,2024-12-22,TOR vs. HOU,1610612761,TOR,240,110,92,42,43,17,13,9,0.5628325828898895,L
2024-25,0022400390,2024-12-22,DEN @ NOP,1610612743,DEN,265,132,97,49,33,10,32,24,0.5941663665826431,W
2024-25,0022400388,2024-12-22,HOU @ TOR,1610612745,HOU,240,114,89,40,28,7,33,27,0.5506182380216383,W
2024-25,0022400389,2024-12-22,IND @ SAC,1610612754,IND,240,122,86,50,39,17,8,5,0.6814119749776587,W
2024-25,0022400389,2024-12-22,SAC vs. IND,1610612758,SAC,240,95,96,35,38,12,17,13,0.45902589872439115,L
2024-25,0022400393,2024-12-23,BOS @ ORL,1610612738,BOS,240,104,84,37,33,8,27,22,0.5423445974134334,L
2024-25,0022400392,2024-12-23,CLE vs. UTA,1610612739,CLE,240,124,91,43,46,20,23,18,0.613132911392405,W
2024-25,0022400402,2024-12-23,DEN vs. PHX,1610612743,DEN,240,117,90,46,41,16,11,9,0.616828342471531,W
2024-25,0022400403,2024-12-23,GSW vs. IND,1610612744,GSW,240,105,90,39,38,12,21,15,0.5290205562273277,L
2024-25,0022400396,2024-12-23,MIA vs. BKN,1610612748,MIA,240,110,73,36,41,17,24,21,0.6582096696984203,W
2024-25,0022400398,2024-12-23,MIL @ CHI,1610612749,MIL,240,112,87,40,43,18,17,14,0.5927180355630821,W
2024-25,0022400396,2024-12-23,BKN @ MIA,1610612751,BKN,240,95,84,33,34,13,20,16,0.5118534482758621,L
2024-25,0022400397,2024-12-23,NYK vs. TOR,1610612752,NYK,240,139,86,51,37,17,29,20,0.7037262049412717,W
2024-25,0022400403,2024-12-23,IND @ GSW,1610612754,IND,240,111,92,45,35,11,11,10,0.5731102850061958,W
2024-25,0022400394,2024-12-23,PHI vs. SAS,1610612755,PHI,240,111,93,39,44,16,23,17,0.5382079131109387,W
2024-25,0022400402,2024-12-23,PHX @ DEN,1610612756,PHX,240,90,83,33,33,13,15,11,0.5022321428571429,L
2024-25,0022400400,2024-12-23,OKC vs. WAS,1610612760,OKC,240,123,106,47,38,10,22,19,0.5316390041493776,W
2024-25,0022400397,2024-12-23,TOR @ NYK,1610612761,TOR,240,125,77,42,28,11,37,30,0.6700257289879932,L
2024-25,0022400392,2024-12-23,UTA @ CLE,1610612762,UTA,240,113,92,38,44,19,26,18,0.5462103634957464,L
2024-25,0022400399,2024-12-23,MEM vs. LAC,1610612763,MEM,240,110,99,38,42,16,26,18,0.49800796812749004,L
2024-25,0022400400,2024-12-23,WAS @ OKC,1610612764,WAS,240,105,91,36,43,16,20,17,0.5260521042084169,L
2024-25,0022400404,2024-12-23,DET @ LAL,1610612765,DET,240,117,92,47,30,11,12,12,0.6013569078947368,W
2024-25,0022400395,2024-12-23,ATL vs. MIN,1610612737,ATL,240,117,73,39,36,18,26,21,0.692799621032686,W
2024-25,0022400398,2024-12-23,CHI vs. MIL,1610612741,CHI,240,91,90,36,48,10,12,9,0.47753988245172124,L
2024-25,0022400391,2024-12-23,HOU @ CHA,1610612745,HOU,240,114,99,43,42,13,19,15,0.5309239940387481,W
2024-25,0022400399,2024-12-23,LAC @ MEM,1610612746,LAC,240,114,96,42,27,9,26,21,0.5305286671630678,W
2024-25,0022400404,2024-12-23,LAL vs. DET,1610612747,LAL,240,114,74,40,30,14,25,20,0.6705882352941176,L
2024-25,0022400395,2024-12-23,MIN @ ATL,1610612750,MIN,240,104,91,39,43,14,13,12,0.5376344086021505,L
2024-25,0022400401,2024-12-23,POR @ DAL,1610612757,POR,240,108,93,43,29,8,19,14,0.5327545382794001,L
2024-25,0022400394,2024-12-23,SAS @ PHI,1610612759,SAS,240,106,81,37,45,15,18,17,0.5960413855150697,L
2024-25,0022400391,2024-12-23,CHA vs. HOU,1610612766,CHA,240,101,89,37,36,10,24,17,0.5072318200080354,L
2024-25,0022400401,2024-12-23,DAL vs. POR,1610612742,DAL,240,132,90,48,36,12,34,24,0.6288109756097561,W
2024-25,0022400393,2024-12-23,ORL vs. BOS,1610612753,ORL,240,108,83,37,33,13,21,21,0.585429314830876,W
2024-25,0022400409,2024-12-25,DEN @ PHX,1610612743,DEN,240,100,78,36,29,8,28,20,0.5535872453498671,L
2024-25,0022400408,2024-12-25,LAL @ GSW,1610612747,LAL,240,115,91,41,42,15,18,18,0.5812778002426203,W
2024-25,0022400406,2024-12-25,MIN @ DAL,1610612750,MIN,240,105,86,40,32,14,13,11,0.572394243349324,W
2024-25,0022400405,2024-12-25,NYK vs. SAS,1610612752,NYK,240,117,100,45,39,13,16,14,0.54652466367713,W
2024-25,0022400409,2024-12-25,PHX vs. DEN,1610612756,PHX,240,110,88,41,36,11,20,17,0.5681818181818182,W
2024-25,0022400405,2024-12-25,SAS @ NYK,1610612759,SAS,240,114,83,42,38,16,17,14,0.629973474801061,L
2024-25,0022400407,2024-12-25,BOS vs. PHI,1610612738,BOS,240,114,95,43,49,20,13,8,0.5659253375694996,L
2024-25,0022400406,2024-12-25,DAL vs. MIN,1610612742,DAL,240,99,87,36,43,16,11,11,0.5389808362369338,L
2024-25,0022400408,2024-12-25,GSW vs. LAL,1610612744,GSW,240,113,89,41,45,18,17,13,0.5856135986733001,L
2024-25,0022400407,2024-12-25,PHI @ BOS,1610612755,PHI,240,118,88,41,40,17,19,19,0.6122872561228726,W
2024-25,0022400413,2024-12-26,ATL vs. CHI,1610612737,ATL,240,141,89,46,45,17,34,32,0.6781454405540592,W
2024-25,0022400416,2024-12-26,NOP vs. HOU,1610612740,NOP,240,111,99,43,37,12,18,13,0.5190796857463524,L
2024-25,0022400413,2024-12-26,CHI @ ATL,1610612741,CHI,240,133,98,53,43,22,6,5,0.6607710651828299,L
2024-25,0022400411,2024-12-26,MIA @ ORL,1610612748,MIA,240,89,76,31,30,15,14,12,0.5416260954235638,W
2024-25,0022400415,2024-12-26,BKN @ MIL,1610612751,BKN,240,111,82,39,38,16,22,17,0.6053664921465968,W
2024-25,0022400411,2024-12-26,ORL vs. MIA,1610612753,ORL,240,88,77,34,29,5,18,15,0.5181347150259067,L
2024-25,0022400418,2024-12-26,SAC vs. DET,1610612758,SAC,240,113,82,39,39,14,26,21,0.604666095890411,L
2024-25,0022400410,2024-12-26,OKC @ IND,1610612760,OKC,240,120,95,44,37,13,24,19,0.5683971201212581,W
2024-25,0022400412,2024-12-26,WAS vs. CHA,1610612764,WAS,240,113,91,39,44,14,28,21,0.5468447541618273,W
2024-25,0022400418,2024-12-26,DET @ SAC,1610612765,DET,240,114,91,38,44,17,25,21,0.5588235294117647,W
2024-25,0022400412,2024-12-26,CHA @ WAS,1610612766,CHA,240,110,94,41,42,17,14,11,0.5491214057507987,L
2024-25,0022400416,2024-12-26,HOU @ NOP,1610612745,HOU,240,128,97,46,47,18,23,18,0.5974607916355489,W
2024-25,0022400415,2024-12-26,MIL vs. BKN,1610612749,MIL,240,105,83,41,38,15,12,8,0.5946986859990938,L
2024-25,0022400410,2024-12-26,IND vs. OKC,1610612754,IND,240,114,89,42,36,14,22,16,0.5776246453182002,L
2024-25,0022400417,2024-12-26,POR vs. UTA,1610612757,POR,240,122,89,45,38,15,22,17,0.6181597081475476,W
2024-25,0022400414,2024-12-26,TOR @ MEM,1610612761,TOR,240,126,108,49,43,14,18,14,0.5434782608695652,L
2024-25,0022400417,2024-12-26,UTA @ POR,1610612762,UTA,240,120,86,41,42,21,25,17,0.6185567010309279,L
2024-25,0022400414,2024-12-26,MEM vs. TOR,1610612763,MEM,240,155,109,58,45,18,29,21,0.6364980289093298,W
2024-25,0022400424,2024-12-27,CLE @ DEN,1610612739,CLE,240,149,96,54,48,23,22,18,0.7049583648750946,W
2024-25,0022400425,2024-12-27,DAL @ PHX,1610612742,DAL,240,98,80,35,34,12,17,16,0.5601280292638318,W
2024-25,0022400424,2024-12-27,DEN vs. CLE,1610612743,DEN,240,135,94,53,31,15,18,14,0.6622841444270016,L
2024-25,0022400422,2024-12-27,HOU vs. MIN,1610612745,HOU,240,112,92,45,30,10,19,12,0.5579912315663611,L
2024-25,0022400421,2024-12-27,BKN vs. SAS,1610612751,BKN,240,87,90,35,41,12,8,5,0.4651411462788709,L
2024-25,0022400419,2024-12-27,NYK @ ORL,1610612752,NYK,240,108,75,40,15,4,34,24,0.6002667852378835,W
2024-25,0022400419,2024-12-27,ORL vs. NYK,1610612753,ORL,240,85,87,32,33,10,12,11,0.4605548331166016,L
2024-25,0022400420,2024-12-27,IND @ BOS,1610612754,IND,240,105,91,38,39,11,25,18,0.5147058823529411,L
2024-25,0022400425,2024-12-27,PHX vs. DAL,1610612756,PHX,240,89,83,32,35,13,18,12,0.4894412670479542,L
2024-25,0022400421,2024-12-27,SAS @ BKN,1610612759,SAS,240,96,78,32,28,12,27,20,0.534045393858478,W
2024-25,0022400420,2024-12-27,BOS vs. IND,1610612738,BOS,240,142,92,47,56,23,29,25,0.6777395952653684,W
2024-25,0022400423,2024-12-27,NOP vs. MEM,1610612740,NOP,240,124,96,43,38,11,29,27,0.570062522986392,L
2024-25,0022400426,2024-12-27,GSW @ LAC,1610612744,GSW,240,92,95,35,38,7,20,15,0.4431599229287091,L
2024-25,0022400422,2024-12-27,MIN @ HOU,1610612750,MIN,240,113,83,42,43,21,16,8,0.6274988893824966,W
2024-25,0022400423,2024-12-27,MEM @ NOP,1610612763,MEM,240,132,89,42,41,17,35,31,0.632183908045977,W
2024-25,0022400426,2024-12-27,LAC vs. GSW,1610612746,LAC,240,102,75,40,32,10,15,12,0.625,W
2024-25,0022400434,2024-12-28,DAL @ POR,1610612742,DAL,240,122,89,43,38,15,26,21,0.6073277578653923,L
2024-25,0022400432,2024-12-28,DEN vs. DET,1610612743,DEN,240,134,82,46,27,13,36,29,0.6847914963205233,W
2024-25,0022400435,2024-12-28,LAL vs. SAC,1610612747,LAL,240,132,77,46,26,14,33,26,0.7211538461538461,W
2024-25,0022400429,2024-12-28,NYK @ WAS,1610612752,NYK,265,136,97,51,40,10,26,24,0.6270748801180377,W
2024-25,0022400435,2024-12-28,SAC @ LAL,1610612758,SAC,240,122,98,50,40,11,15,11,0.5831739961759083,L
2024-25,0022400433,2024-12-28,UTA vs. PHI,1610612762,UTA,240,111,89,43,36,12,15,13,0.5805439330543933,L
2024-25,0022400432,2024-12-28,DET @ DEN,1610612765,DET,240,121,95,46,39,12,23,17,0.5755327245053272,L
2024-25,0022400428,2024-12-28,CHA vs. OKC,1610612766,CHA,240,94,80,29,34,11,28,25,0.5090987868284229,L
2024-25,0022400427,2024-12-28,ATL vs. MIA,1610612737,ATL,240,120,86,44,37,15,22,17,0.6270903010033444,W
2024-25,0022400430,2024-12-28,CHI vs. MIL,1610612741,CHI,240,116,95,45,36,14,17,12,0.5659640905542545,W
2024-25,0022400431,2024-12-28,GSW vs. PHX,1610612744,GSW,240,109,98,41,45,12,19,15,0.5124106807070328,W
2024-25,0022400427,2024-12-28,MIA @ ATL,1610612748,MIA,240,110,90,40,41,13,18,17,0.5616830065359477,L
2024-25,0022400430,2024-12-28,MIL @ CHI,1610612749,MIL,240,111,102,41,45,15,14,14,0.5131286982248521,L
2024-25,0022400433,2024-12-28,PHI @ UTA,1610612755,PHI,240,114,83,36,36,13,37,29,0.5741337630942788,W
2024-25,0022400431,2024-12-28,PHX @ GSW,1610612756,PHX,240,105,92,39,35,9,22,18,0.5163257277734067,L
2024-25,0022400434,2024-12-28,POR vs. DAL,1610612757,POR,240,126,92,46,26,11,29,23,0.6013745704467354,W
2024-25,0022400428,2024-12-28,OKC @ CHA,1610612760,OKC,240,106,88,42,38,10,14,12,0.5628717077315208,W
2024-25,0022400429,2024-12-28,WAS vs. NYK,1610612764,WAS,265,132,99,51,38,17,15,13,0.625,L
2024-25,0022400437,2024-12-29,BOS vs. IND,1610612738,BOS,240,114,93,43,54,16,19,12,0.5623520126282557,L
2024-25,0022400439,2024-12-29,MIA @ HOU,1610612748,MIA,240,104,84,37,33,10,28,20,0.5398671096345515,W
2024-25,0022400441,2024-12-29,MIN vs. SAS,1610612750,MIN,240,112,100,43,44,11,19,15,0.5167958656330749,W
2024-25,0022400437,2024-12-29,IND @ BOS,1610612754,IND,240,123,87,46,23,9,27,22,0.6219660194174758,W
2024-25,0022400440,2024-12-29,OKC vs. MEM,1610612760,OKC,240,130,103,52,44,14,12,12,0.6002955301071297,W
2024-25,0022400440,2024-12-29,MEM @ OKC,1610612763,MEM,240,106,97,37,51,14,21,18,0.4988704819277109,L
2024-25,0022400438,2024-12-29,ATL @ TOR,1610612737,ATL,240,136,95,46,45,18,35,26,0.6159420289855072,W
2024-25,0022400439,2024-12-29,HOU vs. MIA,1610612745,HOU,240,100,97,38,40,13,13,11,0.4867601246105919,L
2024-25,0022400436,2024-12-29,ORL vs. BKN,1610612753,ORL,240,102,83,37,36,12,25,16,0.5425531914893617,W
2024-25,0022400438,2024-12-29,TOR vs. ATL,1610612761,TOR,240,107,85,38,24,7,27,24,0.5522295623451693,L
2024-25,0022400436,2024-12-29,BKN @ ORL,1610612751,BKN,240,101,73,32,30,13,28,24,0.5918893577121426,L
2024-25,0022400441,2024-12-29,SAS @ MIN,1610612759,SAS,240,110,87,38,39,11,28,23,0.5537656061216271,L
2024-25,0022400444,2024-12-30,NOP vs. LAC,1610612740,NOP,240,113,82,42,37,18,14,11,0.6408802177858439,L
2024-25,0022400448,2024-12-30,DAL @ SAC,1610612742,DAL,240,100,76,32,31,12,29,24,0.5633168093735916,L
2024-25,0022400446,2024-12-30,GSW vs. CLE,1610612744,GSW,240,95,99,33,38,9,26,20,0.4300977906555596,L
2024-25,0022400444,2024-12-30,LAC @ NOP,1610612746,LAC,240,116,86,41,37,13,27,21,0.5925623212096445,W
2024-25,0022400443,2024-12-30,NYK @ WAS,1610612752,NYK,240,126,98,45,44,15,25,21,0.5779816513761468,W
2024-25,0022400447,2024-12-30,PHI @ POR,1610612755,PHI,240,125,75,43,24,11,31,28,0.7050992779783394,W
2024-25,0022400447,2024-12-30,POR vs. PHI,1610612757,POR,240,103,77,37,36,8,30,21,0.5709534368070953,L
2024-25,0022400445,2024-12-30,UTA vs. DEN,1610612762,UTA,240,121,86,44,38,13,22,20,0.6323160535117056,L
2024-25,0022400443,2024-12-30,WAS vs. NYK,1610612764,WAS,240,106,92,39,43,12,22,16,0.521243115656963,L
2024-25,0022400446,2024-12-30,CLE @ GSW,1610612739,CLE,240,113,96,44,47,18,10,7,0.5627490039840637,W
2024-25,0022400442,2024-12-30,CHI @ CHA,1610612741,CHI,265,115,104,39,60,18,27,19,0.4962029685881947,W
2024-25,0022400445,2024-12-30,DEN @ UTA,1610612743,DEN,240,132,105,53,30,9,19,17,0.5822159491884262,W
2024-25,0022400448,2024-12-30,SAC vs. DAL,1610612758,SAC,240,110,100,42,32,10,19,16,0.5075673680324844,W
2024-25,0022400442,2024-12-30,CHA vs. CHI,1610612766,CHA,265,108,101,42,43,10,20,14,0.4918032786885246,L
2024-25,0022400454,2024-12-31,LAL vs. CLE,1610612747,LAL,240,110,95,42,35,9,19,17,0.5321207430340558,L
2024-25,0022400452,2024-12-31,MIN @ OKC,1610612750,MIN,240,105,79,39,38,15,12,12,0.6229235880398671,L
2024-25,0022400449,2024-12-31,TOR @ BOS,1610612761,TOR,240,71,86,27,40,10,11,7,0.3907970057243505,L
2024-25,0022400449,2024-12-31,BOS vs. TOR,1610612738,BOS,240,125,87,47,43,22,15,9,0.6677350427350428,W
2024-25,0022400454,2024-12-31,CLE @ LAL,1610612739,CLE,240,122,93,45,46,18,17,14,0.6070859872611465,W
2024-25,0022400451,2024-12-31,LAC @ SAS,1610612746,LAC,240,86,87,30,41,11,18,15,0.45301306363253263,L
2024-25,0022400450,2024-12-31,MIL @ IND,1610612749,MIL,240,120,97,45,33,12,24,18,0.5578281889178133,W
2024-25,0022400450,2024-12-31,IND vs. MIL,1610612754,IND,240,112,90,40,37,13,30,19,0.5426356589147286,L
2024-25,0022400453,2024-12-31,PHX vs. MEM,1610612756,PHX,240,112,92,42,30,9,25,19,0.5436893203883495,L
2024-25,0022400451,2024-12-31,SAS vs. LAC,1610612759,SAS,240,122,98,48,40,9,19,17,0.5735238811583302,W
2024-25,0022400452,2024-12-31,OKC vs. MIN,1610612760,OKC,240,113,89,42,36,12,23,17,0.5700161420500404,W
2024-25,0022400453,2024-12-31,MEM @ PHX,1610612763,MEM,240,117,94,40,44,15,33,22,0.5390711389605602,W
2024-25,0022400457,2025-01-01,NOP @ MIA,1610612740,NOP,240,108,80,40,34,9,22,19,0.6021409455842996,L
2024-25,0022400460,2025-01-01,HOU vs. DAL,1610612745,HOU,240,110,89,42,25,8,23,18,0.5548829701372074,W
2024-25,0022400457,2025-01-01,MIA vs. NOP,1610612748,MIA,240,119,83,44,34,14,21,17,0.6450563746747615,W
2024-25,0022400459,2025-01-01,BKN @ TOR,1610612751,BKN,240,113,87,42,37,11,20,18,0.5897703549060543,L
2024-25,0022400455,2025-01-01,ORL @ DET,1610612753,ORL,240,96,91,37,35,8,20,14,0.4809619238476954,L
2024-25,0022400462,2025-01-01,PHI @ SAC,1610612755,PHI,240,107,84,40,40,15,14,12,0.5933895297249335,L
2024-25,0022400459,2025-01-01,TOR vs. BKN,1610612761,TOR,240,130,88,52,32,16,13,10,0.6935552710200598,W
2024-25,0022400456,2025-01-01,WAS vs. CHI,1610612764,WAS,240,125,99,49,36,17,12,10,0.5993479094744918,W
2024-25,0022400455,2025-01-01,DET vs. ORL,1610612765,DET,240,105,79,41,29,12,17,11,0.6070767807585569,W
2024-25,0022400461,2025-01-01,ATL @ DEN,1610612737,ATL,240,120,100,45,46,16,21,14,0.5492493592090809,L
2024-25,0022400456,2025-01-01,CHI @ WAS,1610612741,CHI,240,107,92,41,47,14,14,11,0.5450285248573757,L
2024-25,0022400460,2025-01-01,DAL @ HOU,1610612742,DAL,240,99,75,40,28,11,16,8,0.6033642125792296,L
2024-25,0022400461,2025-01-01,DEN vs. ATL,1610612743,DEN,240,139,94,53,30,12,21,21,0.6731886865555986,W
2024-25,0022400458,2025-01-01,NYK vs. UTA,1610612752,NYK,240,119,85,47,23,9,23,16,0.6255256518082422,W
2024-25,0022400462,2025-01-01,SAC vs. PHI,1610612758,SAC,240,113,84,41,31,9,24,22,0.5975042301184433,W
2024-25,0022400458,2025-01-01,UTA @ NYK,1610612762,UTA,240,103,96,39,43,13,15,12,0.5019493177387915,L
2024-25,0022400467,2025-01-02,GSW vs. PHI,1610612744,GSW,240,139,87,53,39,22,15,11,0.7425213675213675,W
2024-25,0022400466,2025-01-02,LAC @ OKC,1610612746,LAC,240,98,81,38,32,11,17,11,0.5537974683544303,L
2024-25,0022400463,2025-01-02,MIA vs. IND,1610612748,MIA,240,115,75,43,26,11,21,18,0.682573599240266,L
2024-25,0022400465,2025-01-02,MIL vs. BKN,1610612749,MIL,240,110,90,40,37,11,28,19,0.537529319781079,L
2024-25,0022400464,2025-01-02,BOS @ MIN,1610612738,BOS,240,118,92,46,57,22,6,4,0.6234150464919695,W
2024-25,0022400468,2025-01-02,LAL vs. POR,1610612747,LAL,240,114,94,43,43,15,14,13,0.5690894568690096,W
2024-25,0022400465,2025-01-02,BKN @ MIL,1610612751,BKN,240,113,88,38,39,12,28,25,0.5631977671451356,W
2024-25,0022400463,2025-01-02,IND @ MIA,1610612754,IND,240,128,96,51,40,17,16,9,0.6211180124223602,W
2024-25,0022400467,2025-01-02,PHI @ GSW,1610612755,PHI,240,105,81,34,31,9,34,28,0.547102959566486,L
2024-25,0022400468,2025-01-02,POR @ LAL,1610612757,POR,240,106,80,40,26,9,21,17,0.5939040788883909,L
2024-25,0022400466,2025-01-02,OKC vs. LAC,1610612760,OKC,240,116,86,43,38,14,20,16,0.6118143459915611,W
2024-25,0022400464,2025-01-02,MIN vs. BOS,1610612750,MIN,240,115,74,37,39,21,22,20,0.6871414913957934,L
2024-25,0022400477,2025-01-03,ATL @ LAL,1610612737,ATL,240,102,100,41,34,6,18,14,0.4725722757598221,L
2024-25,0022400471,2025-01-03,BOS @ HOU,1610612738,BOS,240,109,77,39,39,19,18,12,0.6417804992934526,W
2024-25,0022400474,2025-01-03,CLE @ DAL,1610612739,CLE,240,134,98,52,40,15,20,15,0.6273408239700374,W
2024-25,0022400474,2025-01-03,DAL vs. CLE,1610612742,DAL,240,122,100,43,44,12,30,24,0.53886925795053,L
2024-25,0022400475,2025-01-03,DEN vs. SAS,1610612743,DEN,240,110,97,42,39,15,16,11,0.5286428296808919,L
2024-25,0022400477,2025-01-03,LAL vs. ATL,1610612747,LAL,240,119,88,43,30,13,25,20,0.601010101010101,W
2024-25,0022400473,2025-01-03,NYK @ OKC,1610612752,NYK,240,107,90,43,32,9,17,12,0.5488305293393516,L
2024-25,0022400473,2025-01-03,OKC vs. NYK,1610612760,OKC,240,117,84,43,27,14,21,17,0.6274131274131275,W
2024-25,0022400476,2025-01-03,MEM @ SAC,1610612763,MEM,240,133,89,43,37,17,36,30,0.6342998855398703,L
2024-25,0022400472,2025-01-03,NOP vs. WAS,1610612740,NOP,240,132,96,48,41,18,22,18,0.6245268735806208,W
2024-25,0022400471,2025-01-03,HOU vs. BOS,1610612745,HOU,240,86,88,32,36,10,12,12,0.4609777015437393,L
2024-25,0022400476,2025-01-03,SAC vs. MEM,1610612758,SAC,240,138,99,49,47,21,23,19,0.6323313782991202,W
2024-25,0022400475,2025-01-03,SAS @ DEN,1610612759,SAS,240,113,99,46,36,13,13,8,0.5395339954163484,W
2024-25,0022400470,2025-01-03,TOR vs. ORL,1610612761,TOR,240,97,80,38,29,10,13,11,0.5657956136257583,L
2024-25,0022400472,2025-01-03,WAS @ NOP,1610612764,WAS,240,120,84,45,28,9,27,21,0.6257822277847309,L
2024-25,0022400469,2025-01-03,DET vs. CHA,1610612765,DET,240,98,93,39,37,12,13,8,0.49635332252836306,W
2024-25,0022400469,2025-01-03,CHA @ DET,1610612766,CHA,240,94,80,33,30,9,30,19,0.5042918454935622,L
2024-25,0022400470,2025-01-03,ORL @ TOR,1610612753,ORL,240,106,79,37,44,19,17,13,0.6128584643848288,W
2024-25,0022400484,2025-01-04,DEN @ SAS,1610612743,DEN,265,122,108,47,33,10,23,18,0.5164239756180156,W
2024-25,0022400486,2025-01-04,LAC vs. ATL,1610612746,LAC,240,131,96,53,36,13,17,12,0.6329725550831078,W
2024-25,0022400479,2025-01-04,MIN @ DET,1610612750,MIN,240,105,80,34,40,16,26,21,0.5741469816272966,L
2024-25,0022400482,2025-01-04,NYK @ CHI,1610612752,NYK,240,126,97,48,30,8,28,22,0.5762897914379803,L
2024-25,0022400480,2025-01-04,IND vs. PHX,1610612754,IND,240,126,96,46,40,15,21,19,0.5986316989737742,W
2024-25,0022400480,2025-01-04,PHX @ IND,1610612756,PHX,240,108,78,38,30,12,21,20,0.6189821182943605,L
2024-25,0022400483,2025-01-04,POR @ MIL,1610612757,POR,240,105,85,41,36,13,13,10,0.5787037037037037,W
2024-25,0022400479,2025-01-04,DET vs. MIN,1610612765,DET,240,119,93,45,38,13,20,16,0.5844793713163065,W
2024-25,0022400486,2025-01-04,ATL @ LAC,1610612737,ATL,240,105,88,38,46,16,17,13,0.5498533724340176,L
2024-25,0022400482,2025-01-04,CHI vs. NYK,1610612741,CHI,240,139,94,51,37,20,18,17,0.6819073783359497,W
2024-25,0022400485,2025-01-04,GSW vs. MEM,1610612744,GSW,240,121,84,44,43,23,16,10,0.664543057996485,W
2024-25,0022400481,2025-01-04,MIA vs. UTA,1610612748,MIA,240,100,80,35,35,9,30,21,0.5364806866952789,L
2024-25,0022400483,2025-01-04,MIL vs. POR,1610612749,MIL,240,102,95,41,41,13,9,7,0.51535974130962,L
2024-25,0022400478,2025-01-04,BKN vs. PHI,1610612751,BKN,240,94,82,34,41,14,19,12,0.520141655599823,L
2024-25,0022400478,2025-01-04,PHI @ BKN,1610612755,PHI,240,123,82,42,40,15,30,24,0.6460084033613445,W
2024-25,0022400484,2025-01-04,SAS vs. DEN,1610612759,SAS,265,111,104,41,48,13,18,16,0.49588992137240884,L
2024-25,0022400481,2025-01-04,UTA @ MIA,1610612762,UTA,240,136,100,52,46,19,16,13,0.6352765321375187,W
2024-25,0022400485,2025-01-04,MEM @ GSW,1610612763,MEM,240,113,88,46,27,9,16,12,0.5944865319865319,L
2024-25,0022400489,2025-01-05,NOP @ WAS,1610612740,NOP,240,110,90,37,49,18,20,18,0.5566801619433198,W
2024-25,0022400492,2025-01-05,GSW vs. SAC,1610612744,GSW,240,99,81,37,35,12,18,13,0.5566801619433198,L
2024-25,0022400491,2025-01-05,LAL @ HOU,1610612747,LAL,240,115,78,38,36,16,28,23,0.6366253321523473,L
2024-25,0022400490,2025-01-05,ORL vs. UTA,1610612753,ORL,240,92,98,35,47,14,13,8,0.44350173544157345,L
2024-25,0022400492,2025-01-05,SAC @ GSW,1610612758,SAC,240,129,87,45,43,19,22,20,0.6671493587091435,W
